erp_item_code,item_description,division,department,category,sub_category,class_name,brand
6370031744,NIZORAL CARE CONDITIONER 200 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,NIZORAL
6370031745,OGX COLOR CARE COND 385 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,OGX
6370031746,EVA NATURALS INTENSE HYDRATION COND 350 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,EVA
6370031747,"EVA NATURALS NOURISH, REPAIR COND 350 ML",BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,EVA
6370031748,"EVA NATURALS SILK, SHINE COND 350 ML",BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,EVA
6370031749,EVA KERATIN COND 230 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,CONDITIONER,EVA
6690010009,BENOSTAN CALMOZAN HEALING CREAM - 125ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BENOSTAN
7040011594,BEPANTHEN REPLENISH BODY LOTION 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BEPANTHEN
7040011595,BEPANTHEN REPLENISH BODY LOTION 400 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BEPANTHEN
7040011592,BEPANTHEN RESTORE BODY LOTION 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BEPANTHEN
7040011593,BEPANTHEN RESTORE BODY LOTION 400 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BEPANTHEN
7040071472,BIELENDA COMFORT MOIST HAND COMPRESS 100 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BIELENDA
7040011657,BYPHASSE NOURISHING BODY MILK WITH SWEET ALMOND OIL PUMP 500 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,BYPHASSE
7040011685,CANOVA SENSIQUELL XERO EMOLLIENT CREAM 400 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,CANOVA
6370040087,DOVE SHAMP COLOR REPAIR -400ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOR CARE AND STYLING,DOVE
7040011748,CERAVE MOISTRIZING CREAM REFILL 454 G,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,CERAVE
7040020075,CLINICLAB WHITENING BODY CREAM 100 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,CLINICLAB
7040011660,COOPER METABASE 10% UREA 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,COOPER
7040011629,DERMEDIC CICATOPY NOURSH BODY CREAM 225 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,DERMEDIC
6690010015,DUETTO SKIN REPAIR CREAM -50GM,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,DUETTO
6370040231,HG SHAMP.DRY-DAMG.HAIR-250ML (HG03),BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRYNESS,HERBAL GLO
6370040264,LOR ELVIV UV SHAMPOO - 400ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,L'OREAL
7040010488,"IMAGE VITAL C HAND, BODY LOTION 170 GM",BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,IMAGE
7040011590,ISDIN UREADIN ULTRA 20 ANTI ROUGHNESS CREAM 50 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,ISDIN
6690010115,ISIS GLYCO A POST PEEL CREAM 40 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,ISISPHARMA
7040011497,IVATHERM MULTIPERF BODY HYDRATING 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,IVATHERM
7040030039,LACTIBIANE TOPIC AD CREAM 125 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,LACTIBIANE
6460010061,LANOLINE.BP(WOOL FAT) (LAB),BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,LANOLINE
7040011522,LRP 6747719 LIPIKAR UREA 5% 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,LA ROCHE POSAY
7040011523,LRP 6747719 LIPIKAR UREA 5% 400 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,LA ROCHE POSAY
6370040384,SM HAIR REP.SHAMPOO-200ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DAMAGE AND REPAIR,SEBAMED
6690010058,MARIGOLD CREAM 50 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,MARIGOLD
7040071416,MAXON HYDRAMAX ULTRA10 100 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,MAXON
7040011731,"NUBIAN HERITAGE BODY LOTION PATCHOULI, BURITI 384 ML",BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,NUBIAN 
6370040428,VICHY (67333) Dercos Dandruff Dry Shampoo 200ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRY DANDRUFF,VICHY
6370040430,VICHY (67123) DERCOS DANDRUFF SENS SCALP SHAMPOO 200 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DANDRUFF TREATMENT,VICHY
6370040471,LOR ELV SHAMP TOTAL REPAIR 5 200 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,L'OREAL
7040011507,PHARMACERIS E HYDRATING REPLENISHING BODY BALM 190 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,PHARMACERIS
6370040475,LOR ELV SHAMP COLOR PROTECT 200 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,L'OREAL
7040011704,RILASTIL XEROLACT PB BALM 400 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,RILASTIL
6370040496,LOR ELV SHAMP EXT ORD OIL DRY HAIR 200 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,DRY SHAMPOO,L'OREAL
6370040497,LOR ELV SHAMP EXT ORD OIL DRY HAIR 400 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,DRY SHAMPOO,L'OREAL
6720080011,SBR REPAIR CR 30 G,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,SBR
6370040533,FOLTENE SEBIUM NORMALIZING SHAMP 200 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DANDRUFF TREATMENT,FOLTENE
6370040573,DOVE SHAMP SPLIT ENDS RESCUE 400 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DAMAGE AND REPAIR,DOVE
6370040574,DOVE SHAMP SPLIT ENDS RESCUE 600 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DAMAGE AND REPAIR,DOVE
6370040589,SM COLOUR CARE SHAMP 200 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,SEBAMED
6370040598,OGX COCONUT MILK SHAMP 385 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,OGX
7040010444,SVR XERIAL 10 LAIT CORPS 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,SVR
6370040614,GARN UD MYTHIC OLIVE SHAMP 200 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,GARNIER
6370040615,GARN UD MYTHIC OLIVE SHAMP 400 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,GARNIER
6370040621,CLEAR SHAMP HERB FUSION MEN 200 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,CLEAR
7040011596,TOPICREM UR-10 ANTI ROUGHNESS SMOOTH CREAM 500 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,TOPICREM
6370043734,LEE STAFFORD BLEACH BLONDES SHAMP 250 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,LEE STAFFORD
7040011608,VANICREAM MOIST OINTMENT 368 G,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO MOISTURISING,BODY CARE,VANICREAM
6370043741,LEE STAFFORD ORGINAL DRY SHAMP 200 ML,BEAUTY,HAIR CARE,DAILY HAIR CARE,SHAMPOO AND CONDITIONER,DRY SHAMPOO,LEE STAFFORD
6370043746,MACADAMIA REJUVENATING SHAMP 300 ML (3020),BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,MACADAMIA
6750014752,ISDIN FOTOPROTECTOR FUSION GEL SPF50+ 100 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO SUN PROTECTION,BODY CARE,ISDIN
6750040085,ISDIN FOTOPROTECTOR HYDRO OIL 30 200 ML,BEAUTY,SKIN CARE,DERMO SKIN CARE,DERMO SUN PROTECTION,BODY CARE,ISDIN
6750040083,BANANA BOAT DEEP TANING OIL 236ML,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR SKIN TANNING,BODY CARE,BANANA BOAT
6750040081,BANANA BOAT DEEP TANNING OIL SPF4 236 ML,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR SKIN TANNING,BODY CARE,BANANA BOAT
6750040084,BANANA BOAT SF15 TANING OIL 236ML,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR SKIN TANNING,BODY CARE,BANANA BOAT
6750040080,BANANA BOAT TANING OIL SPF2 236 ML,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR SKIN TANNING,BODY CARE,BANANA BOAT
6750040082,BANANA BOAT TANING OIL SPF8 236 ML,BEAUTY,SKIN CARE,REGULAR SKIN CARE,REGULAR SKIN TANNING,BODY CARE,BANANA BOAT
6370043978,CLEAR SHAMP HERB FUSION MEN 400 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,CLEAR
7040011650,AQUEOUS EMOLLIENT CREAM 100 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,MASS MOISTURIZING CREAM,BODY CREAM,AQUEOUS
6370044060,SUNSILK SHAMP CURL MOISTURE 400 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,CURLY AND WAVES,SUNSILK
6370044064,TRESEMME SHAMP BOTANIX CURL 400 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,CURLY AND WAVES,TRESEMME
6370044066,TRESEMME SHAMP BOTANIX NOUR 200 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRYNESS,TRESEMME
6370044067,TRESEMME SHAMP BOTANIX NOUR 400 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRYNESS,TRESEMME
6370044068,TRESEMME SHAMP BOTANIX NOUR 600 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRYNESS,TRESEMME
7040011554,EGO QV INTENSIVE CREAM 100 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM,BODY MOISTURIZERS INDULGENT,EGO
6370044080,RAUSCH VOLUME SHAMPOO WITH MALLOW-200ML (11125),PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,RAUSCH
7040011553,EGO QV INTENSIVE CREAM 500 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM,BODY MOISTURIZERS INDULGENT,EGO
6370044119,LOR ELV SHAMP COLOR PROTECT 600 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,L'OREAL
7040011749,OILATUM INTENSE MOISTURISING CREAM 475 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM,BODY MOISTURIZERS INDULGENT,OILATUM
7040011683,URIAGE XEMOSE CREAM 400 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM,BODY MOISTURIZERS INDULGENT,URIAGE
6370044129,LEE STAFFORD FRESH HAIR PINK CLAY SHAMP 200 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,DETOX AND PURIFY,LEE STAFFORD
7040011669,COCOCARE VIT C CREAM 110 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,COCOCARE
7040011670,COCOCARE VIT E CREAM 110 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,COCOCARE
6370044167,"SOFNFREE HAIR SHAMP HONEY, AVOCADO 350 ML",BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,CURLY AND WAVES,SOFNFREE
7040011626,NOW COCOA BUTTER MOIST 207 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,NOW
7040011732,NUBIAN HERITAGE BODY LOTION RAW SHEA BUTTER 384 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,NUBIAN
6370064630,NUBIAN HERITAGE RAW SHEA BUTTER 113 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,NUBIAN
6370044180,ISDIN NUTRADEICA ANTI DRY DAND SHAMP 200 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRY DANDRUFF,ISDIN
6370064645,SHEA MOISTURE 100% RAW SHEA BUTTER 340 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,SHEA
6370064652,"SHEA MOISTURE COCONUT, HIBISCUS BODY BUTTER 177 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,SHEA
7040011495,SKINTECH BODY BUTTER 200 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY CREAM AND BUTTER,BODY MOISTURIZERS INDULGENT,SKINTECH
6370044191,GARNÂ UD COCOA BUTTER SHAMP 350 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,CURLY AND WAVES,GARNIER
7040011692,AVENE XERACALM NUTRITION LOTION 200 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,AVENE
7040011498,CEBELIA SOOTHING MILK 290 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,CEBELIA
6720370010,CETAPHIL DAILY ADVANCE LOTN 225 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,CETAPHIL
6720370008,CETAPHIL MOISTURIZING LOTN WITH PUMP 236 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,CETAPHIL
6370044198,LOLANE MAC KERATIN HAIR SHAMP 340 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DAMAGE AND REPAIR,LOLANE
6720370009,CETAPHIL PRO ACNE PRONE MOISTURIZER SPF 30 LOTN 120 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,CETAPHIL
6370044200,CANTU SHAMP SHEA BUTTER 2 IN 1 MEN 400 ML,PERSONAL CARE,MEN CARE,MEN GROOMING,MASS CLEANSERS,CLEANSERS,CANTU
6370044203,VICHY (783356) DERCOS DANDRUFF DRY SHAMP 390 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRY DANDRUFF,VICHY
7040011474,EGO QV SKIN LOTION 500 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,EGO
7040011694,ISIS SECALIA ATO BALM LOTION 200 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,ISISPHARMA
7040011688,ISIS SECALIA ATO BALM LOTION 400 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,ISISPHARMA
7040011689,ISIS SECALIA BODY LOTION 200 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,ISISPHARMA
7040011690,ISIS SECALIA BODY LOTION 400 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,ISISPHARMA
6370044227,RINFOLTIL COLLAGEN SHAMP 200 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,RINFOLTIL
7040011730,"NUBIAN HERITAGE BODY LOTION COCONUT, PAPAYA 384 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,NUBIAN 
7040011733,"NUBIAN HERITAGE BODY LOTION GOAT'S MILK, CHAI 384 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,NUBIAN 
6370044232,IRALTONE SD DAND SHAMP 200 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DANDRUFF TREATMENT,IRALTONE
6370064653,SHEA MOISTURE 100% EXTRA VIRGIN COCONUT OIL 95 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA
7040011735,SHEA MOISTURE 100% VIRGIN COCONUT OIL BODY LOTION 384 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA 
7040011736,SHEA MOISTURE 100% VIRGIN COCONUT OIL BODY LOTION 473 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA
7040011734,SHEA MOISTURE BODY LOTION DAILY HYDRATION 91 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA 
7040011741,"SHEA MOISTURE COCONUT, HIBISCUS BODY LOTION 384 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA 
6370044240,ARKO FORCAPIL SHAMP 200 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,ARKOPHARMA
7040011742,"SHEA MOISTURE COCONUT, HIBISCUS BRIGHTENING BODY LOTION 91 GM",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA 
7040011739,SHEA MOISTURE RAW SHEA BUTTER BODY LOTION 384 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,SHEA 
6370044245,GARN UD HONEY TREASURES SHAMP 1000 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,GARNIER
7040010004,TOPICREM ULTRA MOIST BODY MILK 500 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,TOPICREM
7040011609,VANICREAM MOIST LITE LOTION 227 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY LOTION,BODY MOISTURIZERS INDULGENT,VANICREAM
6370044253,APIVITA SHAMP COLOR 250 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,APIVITA
6370044254,APIVITA SHAMP DRY DANDRUFF 250 ML,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRY DANDRUFF,APIVITA
7040011711,"NOW SOLUTIONS LEMON, EUCALYPTUS PURE MOISTURIZING OIL 30 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,BODY OIL,BODY MOISTURIZERS INDULGENT,NOW
6370044262,PHYTO COLOR ANTIFADE SHAMP 250 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,PHYTO
6370044276,CHI ALOE VERA CURL ENHANCING SHAMP 340 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,CURLY AND WAVES,CHI
7040071478,BYPHASSE ULTRA MOIST HAND CREAM WITH UREA 150 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,BYPHASSE
7040071464,CERAVE THERAPEUTIC HAND CREAM 50 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,CERAVE
6370044280,CHI LUXURY BLACK SEED OIL SHAMP 355 ML,BEAUTY,HAIR CARE,NATURAL HAIR CARE,NATURAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,CHI
6370044281,CHI ROSE HIP OIL SHAMP 340 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOUR PROTECT,CHI
7040071489,DU'IT TOUGH HANDS CREAM ALMOND 75 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
6370044283,HELI'S GOLD REVITALIZE SHAMP 1000 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOR CARE AND STYLING,HELI'S GOLD
7040071490,DU'IT TOUGH HANDS CREAM CHERRY BLOSSOM 75 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
6370044284,HELI'S GOLD REVITALIZE SHAMP 300 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,COLOR CARE AND STYLING,HELI'S GOLD
7040071486,DU'IT TOUGH HANDS CREAM FF 150 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
7040071491,DU'IT TOUGH HANDS CREAM GREEN TEA 75 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
6370044286,HARBOR ARGAN NOURSHING SHAMP 500 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,HARBOR
7040071487,DU'IT TOUGH HANDS CREAM INTENSIVE 75 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
7040071492,DU'IT TOUGH HANDS CREAM ROSE TEA 75 G,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,DU'IT
6370044288,HARBOR KERATINA RECONSTR SHAMP 500 ML,BEAUTY,HAIR CARE,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE SHAMPOO,DAMAGE AND REPAIR,HARBOR
6370044291,ACURE DRY SHAMP 48 G,BEAUTY,HAIR CARE,HAIR TREATMENT,HAIR TREATEMENT SHAMPOO,DRYNESS,ACURE
7040071456,EGO QV HAND CREAM SPF15 50 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,EGO
7040011625,"GLUTATHIONE SOFT HAND, BODY LOTION 100 ML",PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,QUEUE
7040071420,ISDIN UREADIN HAND CREAM PROTECT 50 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,ISDIN
7040071421,ISDIN UREADIN HAND CREAM REPAIR 50 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,ISDIN
6370044302,PERT PLUS MEN SHAMP COOL FRESH 360 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,PERT PLUS
7040071417,IVATHERM MULTIPERF HYDRATING HAND CREAM 50 ML,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,IVATHERM
6370044304,PERT PLUS MEN SHAMP DEEP CLEAN 360 ML,PERSONAL CARE,MEN CARE,MEN BATH AND BODY,EVERY DAY USE SHAMPOO,EVERYDAY SHAMPOO,PERT PLUS
7040071479,O'KEEFFE'S HANDS CREAM 85 GM,PERSONAL CARE,BATH AND BODY,BODY MOISTURIZERS,HAND CREAM,BODY MOISTURIZERS INDULGENT,OKEEFFES
